bacteria;sys_id;type;subtype;hit_id;gene_name;cluster_80_80;cluster_99_99;cluster_999_999
ECOR-33;ESCO.0423.00148.0115i_PD-Lambda-4_427;PD-Lambda-4;PD-Lambda-4;ESCO.0423.00148.0115i_03264;PD-Lambda-4__PD-Lambda-4_B;ESCO.0423.00008.0004i_02089;ESCO.0423.00135.0001i_00001;ESCO.0423.00135.0001i_00001
ECOR-34;ESCO.0423.00192.0002i_PD-T4-5_993;PD-T4-5;PD-T4-5;ESCO.0423.00192.0002i_00008;PD-T4-5__PD-T4-5;ESCO.0423.00192.0002i_00008;ESCO.0423.00192.0002i_00008;ESCO.0423.00192.0002i_00008
ECOR-34;ESCO.0423.00192.0026i_Hna_1584;Hna;Hna;ESCO.0423.00192.0026i_00579;Hna__Hna;ESCO.0423.00192.0026i_00579;ESCO.0423.00192.0026i_00579;ESCO.0423.00192.0026i_00579
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00936;cas1_I-E_1;ESCO.0423.00001.0001i_03702;ESCO.0423.00001.0001i_03702;ESCO.0423.00066.0015i_03441
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00937;cas2_I-E_2;ESCO.0423.00001.0001i_03701;ESCO.0423.00001.0001i_03701;ESCO.0423.00001.0001i_03701
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00930;cas3_I_5;ESCO.0423.00001.0001i_03708;ESCO.0423.00086.0008i_02092;ESCO.0423.00192.0043i_00930
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00934;cas5_I-E_3;ESCO.0423.00001.0001i_03704;ESCO.0423.00018.0002i_01556;ESCO.0423.00066.0015i_03439
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00935;cas6e_I_II_III_IV_V_VI_1;ESCO.0423.00001.0001i_03703;ESCO.0423.00018.0002i_01557;ESCO.0423.00066.0015i_03440
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00933;cas7_I-E_2;ESCO.0423.00066.0015i_03438;ESCO.0423.00052.0088i_03915;ESCO.0423.00086.0008i_02089
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00931;cas8e_I-E_1;ESCO.0423.00001.0001i_03707;ESCO.0423.00086.0008i_02091;ESCO.0423.00086.0008i_02091
ECOR-34;ESCO.0423.00192.0043i_CAS_Class1-Subtype-I-E_3857;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00192.0043i_00932;cse2gr11_I-E_2;ESCO.0423.00016.0058i_01988;ESCO.0423.00086.0008i_02090;ESCO.0423.00086.0008i_02090
ECOR-34;ESCO.0423.00192.0043i_MazEF_2061;MazEF;MazEF;ESCO.0423.00192.0043i_00915;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735
ECOR-34;ESCO.0423.00192.0043i_MazEF_2061;MazEF;MazEF;ESCO.0423.00192.0043i_00916;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734;ESCO.0423.00002.0001i_02781
ECOR-34;ESCO.0423.00192.0053i_BREX_I_1898;BREX;BREX_I;ESCO.0423.00192.0053i_01458;BREX__brxA_DUF1819;ESCO.0423.00025.0043i_02461;ESCO.0423.00025.0043i_02461;ESCO.0423.00086.0002i_00712
ECOR-34;ESCO.0423.00192.0053i_BREX_I_1898;BREX;BREX_I;ESCO.0423.00192.0053i_01457;BREX__brxB_DUF1788;ESCO.0423.00025.0043i_02460;ESCO.0423.00025.0043i_02460;ESCO.0423.00086.0002i_00711
ECOR-34;ESCO.0423.00192.0053i_BREX_I_1898;BREX;BREX_I;ESCO.0423.00192.0053i_01456;BREX__brxC;ESCO.0423.00025.0043i_02459;ESCO.0423.00025.0043i_02459;ESCO.0423.00086.0002i_00710
ECOR-34;ESCO.0423.00192.0053i_BREX_I_1898;BREX;BREX_I;ESCO.0423.00192.0053i_01453;BREX__brxL;ESCO.0423.00025.0043i_02456;ESCO.0423.00025.0043i_02456;ESCO.0423.00025.0043i_02456
ECOR-34;ESCO.0423.00192.0053i_BREX_I_1898;BREX;BREX_I;ESCO.0423.00192.0053i_01455;BREX__pglX1;ESCO.0423.00086.0002i_00709;ESCO.0423.00086.0002i_00709;ESCO.0423.00086.0002i_00709
ECOR-34;ESCO.0423.00192.0053i_BREX_I_1898;BREX;BREX_I;ESCO.0423.00192.0053i_01454;BREX__pglZA;ESCO.0423.00025.0043i_02457;ESCO.0423.00043.0025i_04405;ESCO.0423.00192.0053i_01454
ECOR-34;ESCO.0423.00192.0053i_MazEF_1899;MazEF;MazEF;ESCO.0423.00192.0053i_01405;MazEF__MazE;ESCO.0423.00001.0001i_05294;ESCO.0423.00002.0001i_04266;ESCO.0423.00002.0001i_04266
ECOR-34;ESCO.0423.00192.0053i_MazEF_1899;MazEF;MazEF;ESCO.0423.00192.0053i_01406;MazEF__MazF;ESCO.0423.00001.0001i_05295;ESCO.0423.00001.0001i_05295;ESCO.0423.00001.0001i_05295
ECOR-34;ESCO.0423.00192.0090i_PD-Lambda-4_431;PD-Lambda-4;PD-Lambda-4;ESCO.0423.00192.0090i_03406;PD-Lambda-4__PD-Lambda-4_A;ESCO.0423.00028.0246i_03761;ESCO.0423.00066.0025i_04203;ESCO.0423.00066.0025i_04203
ECOR-34;ESCO.0423.00192.0090i_PD-Lambda-4_431;PD-Lambda-4;PD-Lambda-4;ESCO.0423.00192.0090i_03405;PD-Lambda-4__PD-Lambda-4_B;ESCO.0423.00008.0004i_02089;ESCO.0423.00066.0025i_04202;ESCO.0423.00066.0025i_04202
ECOR-34;ESCO.0423.00192.0094i_Mok_Hok_Sok_1406;Mok_Hok_Sok;Mok_Hok_Sok;ESCO.0423.00192.0094i_03413;Mok_Hok_Sok__Mok;ESCO.0423.00030.0041i_02980;ESCO.0423.00192.0094i_03413;ESCO.0423.00192.0094i_03413
ECOR-34;ESCO.0423.00192.0105i_NLR_like_bNACHT01_677;NLR;NLR_like_bNACHT01;ESCO.0423.00192.0105i_03566;NLR_like_bNACHT01__NLR_like_bNACHT01;ESCO.0423.00192.0105i_03566;ESCO.0423.00192.0105i_03566;ESCO.0423.00192.0105i_03566
ECOR-34;ESCO.0423.00192.0134i_AbiU_80;AbiU;AbiU;ESCO.0423.00192.0134i_04212;AbiU__AbiU;ESCO.0423.00188.0051i_04608;ESCO.0423.00188.0051i_04608;ESCO.0423.00188.0051i_04608
ECOR-35;ESCO.0423.00377.0017i_MazEF_2208;MazEF;MazEF;ESCO.0423.00377.0017i_00288;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00377.0017i_00288;ESCO.0423.00377.0017i_00288
ECOR-35;ESCO.0423.00377.0017i_MazEF_2208;MazEF;MazEF;ESCO.0423.00377.0017i_00287;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00367.0035i_01001;ESCO.0423.00367.0035i_01001
ECOR-35;ESCO.0423.00377.0032i_NLR_like_bNACHT01_685;NLR;NLR_like_bNACHT01;ESCO.0423.00377.0032i_00536;NLR_like_bNACHT01__NLR_like_bNACHT01;ESCO.0423.00107.0034i_04243;ESCO.0423.00107.0034i_04243;ESCO.0423.00377.0032i_00536
ECOR-35;ESCO.0423.00377.0033i_Avs_IV_737;Avs;Avs_IV;ESCO.0423.00377.0033i_00544;Avs_IV__Avs4A;ESCO.0423.00095.0252i_04230;ESCO.0423.00095.0252i_04230;ESCO.0423.00095.0252i_04230
ECOR-35;ESCO.0423.00377.0037i_Septu_402;Septu;Septu;ESCO.0423.00377.0037i_00734;Septu__PtuA;ESCO.0423.00155.0030i_01357;ESCO.0423.00155.0030i_01357;ESCO.0423.00367.0071i_01957
ECOR-35;ESCO.0423.00377.0037i_Septu_402;Septu;Septu;ESCO.0423.00377.0037i_00735;Septu__PtuB;ESCO.0423.00155.0030i_01358;ESCO.0423.00155.0030i_01358;ESCO.0423.00367.0071i_01958
ECOR-35;ESCO.0423.00377.0078i_SanaTA_2528;SanaTA;SanaTA;ESCO.0423.00377.0078i_01318;SanaTA__SanaA;ESCO.0423.00025.0044i_02994;ESCO.0423.00025.0044i_02994;ESCO.0423.00025.0044i_02994
ECOR-35;ESCO.0423.00377.0078i_SanaTA_2528;SanaTA;SanaTA;ESCO.0423.00377.0078i_01319;SanaTA__SanaT;ESCO.0423.00054.0016i_01132;ESCO.0423.00025.0044i_02993;ESCO.0423.00025.0044i_02993
ECOR-35;ESCO.0423.00377.0083i_PsyrTA_560;PsyrTA;PsyrTA;ESCO.0423.00377.0083i_01773;PsyrTA__PsyrA;ESCO.0423.00001.0001i_04383;ESCO.0423.00003.0001i_03944;ESCO.0423.00367.0135i_03895
ECOR-35;ESCO.0423.00377.0083i_PsyrTA_560;PsyrTA;PsyrTA;ESCO.0423.00377.0083i_01772;PsyrTA__PsyrT;ESCO.0423.00009.0017i_03591;ESCO.0423.00009.0017i_03591;ESCO.0423.00220.0013i_02521
ECOR-35;ESCO.0423.00377.0092i_MazEF_2439;MazEF;MazEF;ESCO.0423.00377.0092i_02030;MazEF__MazE;ESCO.0423.00001.0001i_05294;ESCO.0423.00002.0001i_04266;ESCO.0423.00002.0001i_04266
ECOR-35;ESCO.0423.00377.0092i_MazEF_2439;MazEF;MazEF;ESCO.0423.00377.0092i_02029;MazEF__MazF;ESCO.0423.00001.0001i_05295;ESCO.0423.00001.0001i_05295;ESCO.0423.00213.0019i_03583
ECOR-35;ESCO.0423.00377.0111i_Retron_I_C_1852;Retron;Retron_I_C;ESCO.0423.00377.0111i_02753;Retron_I_C__RT_1_C1;ESCO.0423.00119.0003i_00929;ESCO.0423.00119.0003i_00929;ESCO.0423.00377.0111i_02753
ECOR-35;ESCO.0423.00377.0162i_RM_Type_IV_3465;RM;RM_Type_IV;ESCO.0423.00377.0162i_03568;RM_Type_IV__Type_IV_REases;ESCO.0423.00367.0072i_02095;ESCO.0423.00367.0072i_02095;ESCO.0423.00367.0072i_02095
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04479;cas1_I-E_1;ESCO.0423.00001.0001i_03702;ESCO.0423.00367.0077i_02281;ESCO.0423.00377.0199i_04479
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04478;cas2_I-E_2;ESCO.0423.00001.0001i_03701;ESCO.0423.00048.0029i_02440;ESCO.0423.00048.0029i_02440
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04485;cas3_I_5;ESCO.0423.00001.0001i_03708;ESCO.0423.00367.0077i_02287;ESCO.0423.00367.0077i_02287
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04481;cas5_I-E_3;ESCO.0423.00001.0001i_03704;ESCO.0423.00037.0022i_02663;ESCO.0423.00377.0199i_04481
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04480;cas6e_I_II_III_IV_V_VI_1;ESCO.0423.00001.0001i_03703;ESCO.0423.00367.0077i_02282;ESCO.0423.00367.0077i_02282
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04482;cas7_I-E_2;ESCO.0423.00066.0015i_03438;ESCO.0423.00009.0019i_04203;ESCO.0423.00377.0199i_04482
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04484;cas8e_I-E_1;ESCO.0423.00001.0001i_03707;ESCO.0423.00367.0077i_02286;ESCO.0423.00367.0077i_02286
ECOR-35;ESCO.0423.00377.0199i_CAS_Class1-Subtype-I-E_4209;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00377.0199i_04483;cse2gr11_I-E_2;ESCO.0423.00016.0058i_01988;ESCO.0423.00107.0017i_03339;ESCO.0423.00107.0017i_03339
ECOR-36;ESCO.0423.00395.0017i_Avs_IV_740;Avs;Avs_IV;ESCO.0423.00395.0017i_00401;Avs_IV__Avs4A;ESCO.0423.00095.0252i_04230;ESCO.0423.00095.0252i_04230;ESCO.0423.00095.0252i_04230
ECOR-36;ESCO.0423.00395.0119i_PsyrTA_566;PsyrTA;PsyrTA;ESCO.0423.00395.0119i_01733;PsyrTA__PsyrA;ESCO.0423.00001.0001i_04383;ESCO.0423.00003.0001i_03944;ESCO.0423.00367.0135i_03895
ECOR-36;ESCO.0423.00395.0119i_PsyrTA_566;PsyrTA;PsyrTA;ESCO.0423.00395.0119i_01732;PsyrTA__PsyrT;ESCO.0423.00009.0017i_03591;ESCO.0423.00009.0017i_03591;ESCO.0423.00220.0013i_02521
ECOR-36;ESCO.0423.00395.0127i_MazEF_2455;MazEF;MazEF;ESCO.0423.00395.0127i_02059;MazEF__MazE;ESCO.0423.00001.0001i_05294;ESCO.0423.00002.0001i_04266;ESCO.0423.00002.0001i_04266
ECOR-36;ESCO.0423.00395.0127i_MazEF_2455;MazEF;MazEF;ESCO.0423.00395.0127i_02058;MazEF__MazF;ESCO.0423.00001.0001i_05295;ESCO.0423.00001.0001i_05295;ESCO.0423.00213.0019i_03583
ECOR-36;ESCO.0423.00395.0164i_Septu_408;Septu;Septu;ESCO.0423.00395.0164i_02809;Septu__PtuA;ESCO.0423.00155.0030i_01357;ESCO.0423.00155.0030i_01357;ESCO.0423.00395.0164i_02809
ECOR-36;ESCO.0423.00395.0164i_Septu_408;Septu;Septu;ESCO.0423.00395.0164i_02808;Septu__PtuB;ESCO.0423.00155.0030i_01358;ESCO.0423.00155.0030i_01358;ESCO.0423.00367.0071i_01958
ECOR-36;ESCO.0423.00395.0174i_NLR_like_bNACHT01_686;NLR;NLR_like_bNACHT01;ESCO.0423.00395.0174i_02968;NLR_like_bNACHT01__NLR_like_bNACHT01;ESCO.0423.00107.0034i_04243;ESCO.0423.00107.0034i_04243;ESCO.0423.00107.0034i_04243
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03678;cas1_I-E_1;ESCO.0423.00001.0001i_03702;ESCO.0423.00367.0077i_02281;ESCO.0423.00377.0199i_04479
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03677;cas2_I-E_2;ESCO.0423.00001.0001i_03701;ESCO.0423.00048.0029i_02440;ESCO.0423.00048.0029i_02440
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03684;cas3_I_5;ESCO.0423.00001.0001i_03708;ESCO.0423.00367.0077i_02287;ESCO.0423.00367.0077i_02287
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03680;cas5_I-E_3;ESCO.0423.00001.0001i_03704;ESCO.0423.00037.0022i_02663;ESCO.0423.00377.0199i_04481
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03679;cas6e_I_II_III_IV_V_VI_1;ESCO.0423.00001.0001i_03703;ESCO.0423.00367.0077i_02282;ESCO.0423.00367.0077i_02282
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03681;cas7_I-E_2;ESCO.0423.00066.0015i_03438;ESCO.0423.00009.0019i_04203;ESCO.0423.00377.0199i_04482
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03683;cas8e_I-E_1;ESCO.0423.00001.0001i_03707;ESCO.0423.00367.0077i_02286;ESCO.0423.00367.0077i_02286
ECOR-36;ESCO.0423.00395.0203i_CAS_Class1-Subtype-I-E_4257;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00395.0203i_03682;cse2gr11_I-E_2;ESCO.0423.00016.0058i_01988;ESCO.0423.00107.0017i_03339;ESCO.0423.00107.0017i_03339
ECOR-36;ESCO.0423.00395.0244i_SanaTA_2533;SanaTA;SanaTA;ESCO.0423.00395.0244i_04639;SanaTA__SanaA;ESCO.0423.00025.0044i_02994;ESCO.0423.00025.0044i_02994;ESCO.0423.00025.0044i_02994
ECOR-36;ESCO.0423.00395.0244i_SanaTA_2533;SanaTA;SanaTA;ESCO.0423.00395.0244i_04640;SanaTA__SanaT;ESCO.0423.00054.0016i_01132;ESCO.0423.00025.0044i_02993;ESCO.0423.00025.0044i_02993
ECOR-36;ESCO.0423.00395.0277i_MazEF_2219;MazEF;MazEF;ESCO.0423.00395.0277i_04935;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00377.0017i_00288;ESCO.0423.00377.0017i_00288
ECOR-36;ESCO.0423.00395.0277i_MazEF_2219;MazEF;MazEF;ESCO.0423.00395.0277i_04936;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00367.0035i_01001;ESCO.0423.00367.0035i_01001
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00239;cas1_I-E_1;ESCO.0423.00001.0001i_03702;ESCO.0423.00001.0001i_03702;ESCO.0423.00298.0006i_00239
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00238;cas2_I-E_2;ESCO.0423.00001.0001i_03701;ESCO.0423.00001.0001i_03701;ESCO.0423.00001.0001i_03701
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00245;cas3_I_5;ESCO.0423.00001.0001i_03708;ESCO.0423.00001.0001i_03708;ESCO.0423.00298.0006i_00245
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00241;cas5_I-E_3;ESCO.0423.00001.0001i_03704;ESCO.0423.00001.0001i_03704;ESCO.0423.00001.0001i_03704
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00240;cas6e_I_II_III_IV_V_VI_1;ESCO.0423.00001.0001i_03703;ESCO.0423.00001.0001i_03703;ESCO.0423.00001.0001i_03703
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00242;cas7_I-E_2;ESCO.0423.00066.0015i_03438;ESCO.0423.00001.0001i_03705;ESCO.0423.00001.0001i_03705
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00244;cas8e_I-E_1;ESCO.0423.00001.0001i_03707;ESCO.0423.00001.0001i_03707;ESCO.0423.00298.0006i_00244
ECOR-37;ESCO.0423.00298.0006i_CAS_Class1-Subtype-I-E_4059;CasFinder;CAS_Class1-Subtype-I-E;ESCO.0423.00298.0006i_00243;cse2gr11_I-E_1;ESCO.0423.00016.0058i_01988;ESCO.0423.00001.0001i_03706;ESCO.0423.00298.0006i_00243
ECOR-37;ESCO.0423.00298.0006i_MazEF_2146;MazEF;MazEF;ESCO.0423.00298.0006i_00271;MazEF__MazE;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735;ESCO.0423.00001.0001i_03735
ECOR-37;ESCO.0423.00298.0006i_MazEF_2146;MazEF;MazEF;ESCO.0423.00298.0006i_00270;MazEF__MazF;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734;ESCO.0423.00001.0001i_03734
ECOR-37;ESCO.0423.00298.0019i_Lamassu-Mrr_54;Lamassu-Fam;Lamassu-Mrr;ESCO.0423.00298.0019i_00584;Lamassu-Fam__LmuA_effector_Mrr;ESCO.0423.00298.0019i_00584;ESCO.0423.00298.0019i_00584;ESCO.0423.00298.0019i_00584
ECOR-37;ESCO.0423.00298.0019i_Lamassu-Mrr_54;Lamassu-Fam;Lamassu-Mrr;ESCO.0423.00298.0019i_00582;Lamassu-Fam__LmuB_SMC_Mrr;ESCO.0423.00298.0019i_00582;ESCO.0423.00298.0019i_00582;ESCO.0423.00298.0019i_00582
ECOR-37;ESCO.0423.00298.0019i_Lamassu-Mrr_54;Lamassu-Fam;Lamassu-Mrr;ESCO.0423.00298.0019i_00583;Lamassu-Fam__LmuC_acc_Mrr;ESCO.0423.00298.0019i_00583;ESCO.0423.00298.0019i_00583;ESCO.0423.00298.0019i_00583
ECOR-37;ESCO.0423.00298.0027i_MazEF_2391;MazEF;MazEF;ESCO.0423.00298.0027i_00756;MazEF__MazE;ESCO.0423.00001.0001i_05294;ESCO.0423.00001.0001i_05294;ESCO.0423.00001.0001i_05294
ECOR-37;ESCO.0423.00298.0027i_MazEF_2391;MazEF;MazEF;ESCO.0423.00298.0027i_00755;MazEF__MazF;ESCO.0423.00001.0001i_05295;ESCO.0423.00001.0001i_05295;ESCO.0423.00001.0001i_05295
ECOR-37;ESCO.0423.00298.0027i_Menshen_1131;Menshen;Menshen;ESCO.0423.00298.0027i_00850;Menshen__NsnA;ESCO.0423.00298.0027i_00850;ESCO.0423.00298.0027i_00850;ESCO.0423.00298.0027i_00850
ECOR-37;ESCO.0423.00298.0027i_Menshen_1131;Menshen;Menshen;ESCO.0423.00298.0027i_00851;Menshen__NsnB;ESCO.0423.00298.0027i_00851;ESCO.0423.00298.0027i_00851;ESCO.0423.00298.0027i_00851
ECOR-37;ESCO.0423.00298.0027i_Menshen_1131;Menshen;Menshen;ESCO.0423.00298.0027i_00852;Menshen__NsnC_2623244837;ESCO.0423.00298.0027i_00852;ESCO.0423.00298.0027i_00852;ESCO.0423.00298.0027i_00852
ECOR-37;ESCO.0423.00298.0027i_RM_Type_II_3600;RM;RM_Type_II;ESCO.0423.00298.0027i_00706;RM_Type_II__Type_II_MTases;ESCO.0423.00059.0169i_01283;ESCO.0423.00059.0169i_01283;ESCO.0423.00059.0169i_01283
ECOR-37;ESCO.0423.00298.0027i_RM_Type_II_3600;RM;RM_Type_II;ESCO.0423.00298.0027i_00709;RM_Type_II__Type_II_REases;ESCO.0423.00059.0169i_01286;ESCO.0423.00059.0169i_01286;ESCO.0423.00094.0016i_03560
ECOR-37;ESCO.0423.00298.0030i_RM_Type_II_3440;RM;RM_Type_II;ESCO.0423.00298.0030i_01111;RM_Type_II__Type_II_MTases;ESCO.0423.00032.0015i_00529;ESCO.0423.00032.0015i_00529;ESCO.0423.00298.0030i_01111
ECOR-37;ESCO.0423.00298.0030i_RM_Type_II_3440;RM;RM_Type_II;ESCO.0423.00298.0030i_01112;RM_Type_II__Type_II_MTases;ESCO.0423.00032.0015i_00528;ESCO.0423.00032.0015i_00528;ESCO.0423.00032.0015i_00528
ECOR-37;ESCO.0423.00298.0030i_RM_Type_II_3440;RM;RM_Type_II;ESCO.0423.00298.0030i_01110;RM_Type_II__Type_II_REases;ESCO.0423.00032.0015i_00530;ESCO.0423.00032.0015i_00530;ESCO.0423.00032.0015i_00530
ECOR-37;ESCO.0423.00298.0030i_RM_Type_IV_3441;RM;RM_Type_IV;ESCO.0423.00298.0030i_01108;RM_Type_IV__Type_IV_REases;ESCO.0423.00054.0006i_00834;ESCO.0423.00054.0006i_00834;ESCO.0423.00032.0015i_00532
ECOR-37;ESCO.0423.00298.0030i_RM_Type_IV_3441;RM;RM_Type_IV;ESCO.0423.00298.0030i_01109;RM_Type_IV__Type_IV_REases;ESCO.0423.00004.0001i_03012;ESCO.0423.00032.0015i_00531;ESCO.0423.00032.0015i_00531
ECOR-37;ESCO.0423.00298.0042i_BstA_302;BstA;BstA;ESCO.0423.00298.0042i_01319;BstA__BstA;ESCO.0423.00082.1049i_04447;ESCO.0423.00082.1049i_04447;ESCO.0423.00298.0042i_01319
ECOR-37;ESCO.0423.00298.0110i_RosmerTA_1038;RosmerTA;RosmerTA;ESCO.0423.00298.0110i_02924;RosmerTA__RmrA_2585209417;ESCO.0423.00048.0022i_01811;ESCO.0423.00139.0045i_04613;ESCO.0423.00139.0045i_04613
ECOR-37;ESCO.0423.00298.0110i_RosmerTA_1038;RosmerTA;RosmerTA;ESCO.0423.00298.0110i_02925;RosmerTA__RmrT_2585209417;ESCO.0423.00048.0022i_01812;ESCO.0423.00139.0045i_04614;ESCO.0423.00139.0045i_04614
ECOR-37;ESCO.0423.00298.0125i_SoFic_2541;SoFIC;SoFic;ESCO.0423.00298.0125i_02979;SoFic__SoFic;ESCO.0423.00027.0007i_02394;ESCO.0423.00059.0169i_01279;ESCO.0423.00059.0169i_01279
ECOR-37;ESCO.0423.00298.0128i_PsyrTA_548;PsyrTA;PsyrTA;ESCO.0423.00298.0128i_03178;PsyrTA__PsyrA;ESCO.0423.00001.0001i_04383;ESCO.0423.00003.0001i_03944;ESCO.0423.00040.0012i_03318
ECOR-37;ESCO.0423.00298.0128i_PsyrTA_548;PsyrTA;PsyrTA;ESCO.0423.00298.0128i_03177;PsyrTA__PsyrT;ESCO.0423.00298.0128i_03177;ESCO.0423.00298.0128i_03177;ESCO.0423.00298.0128i_03177
ECOR-38;ESCO.0423.00360.0017i_RM_Type_I_3003;RM;RM_Type_I;ESCO.0423.00360.0017i_00295;RM__Type_I_MTases;ESCO.0423.00012.0065i_03277;ESCO.0423.00089.0038i_04663;ESCO.0423.00089.0038i_04663
ECOR-38;ESCO.0423.00360.0017i_RM_Type_I_3003;RM;RM_Type_I;ESCO.0423.00360.0017i_00293;RM__Type_I_REases;ESCO.0423.00321.0052i_03238;ESCO.0423.00089.0038i_04661;ESCO.0423.00089.0038i_04661
ECOR-38;ESCO.0423.00360.0017i_RM_Type_I_3003;RM;RM_Type_I;ESCO.0423.00360.0017i_00294;RM__Type_I_S;ESCO.0423.00089.0038i_04662;ESCO.0423.00089.0038i_04662;ESCO.0423.00089.0038i_04662
ECOR-38;ESCO.0423.00360.0019i_PsyrTA_555;PsyrTA;PsyrTA;ESCO.0423.00360.0019i_00366;PsyrTA__PsyrA;ESCO.0423.00001.0001i_04383;ESCO.0423.00003.0001i_03944;ESCO.0423.00003.0001i_03944
