bacteria;gene
ESCO.0722.00308;ESCO.0722.00308.0036i_03944
ESCO.0722.00308;ESCO.0722.00308.0050i_04456
ESCO.0722.00308;ESCO.0722.00308.0080b_04840
ESCO.0722.00308;ESCO.0722.00308.0095b_04904
ESCO.0722.00308;ESCO.0722.00308.0165b_05064
ESCO.0722.00308;ESCO.0722.00308.0213b_05128
ESCO.0722.00308;ESCO.0722.00308.0241b_05160
ESCO.0722.00308;ESCO.0722.00308.0358b_05288
ESCO.0722.00308;ESCO.0722.00308.0401b_05320
ESCO.0722.00323;ESCO.0722.00323.0008i_01008
ESCO.0722.00323;ESCO.0722.00323.0029i_03088
ESCO.0722.00323;ESCO.0722.00323.0029i_03152
ESCO.0722.00323;ESCO.0722.00323.0036i_03536
ESCO.0722.00323;ESCO.0722.00323.0056i_04304
ESCO.0722.00323;ESCO.0722.00323.0059i_04400
ESCO.0722.00323;ESCO.0722.00323.0095b_04720
ESCO.0722.00323;ESCO.0722.00323.0131i_04816
ESCO.0722.00323;ESCO.0722.00323.0157b_04848
ESCO.0722.00323;ESCO.0722.00323.0259b_04944
ESCO.0722.00331;ESCO.0722.00331.0061b_03751
ESCO.0722.00331;ESCO.0722.00331.0065i_03847
ESCO.0722.00331;ESCO.0722.00331.0164b_04231
ESCO.0722.00343;ESCO.0722.00343.0066i_04433
ESCO.0722.00343;ESCO.0722.00343.0195b_04977
ESCO.0722.00343;ESCO.0722.00343.0347b_05105
ESCO.0722.00348;ESCO.0722.00348.0278b_04916
ESCO.0722.00348;ESCO.0722.00348.0377b_04980
ESCO.0722.00352;ESCO.0722.00352.0001i_00023
ESCO.0722.00352;ESCO.0722.00352.0018i_02423
ESCO.0722.00352;ESCO.0722.00352.0026i_02999
ESCO.0722.00352;ESCO.0722.00352.0033i_03319
ESCO.0722.00352;ESCO.0722.00352.0037i_03511
ESCO.0722.00352;ESCO.0722.00352.0042b_03735
ESCO.0722.00352;ESCO.0722.00352.0063i_04343
ESCO.0722.00352;ESCO.0722.00352.0069b_04439
ESCO.0722.00352;ESCO.0722.00352.0073i_04503
ESCO.0722.00352;ESCO.0722.00352.0083i_04599
ESCO.0722.00352;ESCO.0722.00352.0122b_04759
ESCO.0722.00352;ESCO.0722.00352.0224b_04887
ESCO.0722.00352;ESCO.0722.00352.0262b_04919
ESCO.0722.00352;ESCO.0722.00352.0357b_04983
ESCO.0722.00357;ESCO.0722.00357.0035i_03275
ESCO.0722.00357;ESCO.0722.00357.0053i_04011
ESCO.0722.00357;ESCO.0722.00357.0055i_04075
ESCO.0722.00357;ESCO.0722.00357.0065i_04235
ESCO.0722.00357;ESCO.0722.00357.0090b_04427
ESCO.0722.00357;ESCO.0722.00357.0167b_04651
ESCO.0722.00357;ESCO.0722.00357.0183b_04683
ESCO.0722.00357;ESCO.0722.00357.0260b_04779
ESCO.0722.00357;ESCO.0722.00357.0330b_04843
ESCO.0722.00357;ESCO.0722.00357.0367b_04875
ESCO.0722.00357;ESCO.0722.00357.0418b_04907
ESCO.0722.00357;ESCO.0722.00357.0484b_04939
ESCO.0722.00359;ESCO.0722.00359.0177b_04844
ESCO.0722.00359;ESCO.0722.00359.0201b_04876
ESCO.0722.00359;ESCO.0722.00359.0230b_04908
ESCO.0722.00359;ESCO.0722.00359.0289b_04972
ESCO.0722.00359;ESCO.0722.00359.0318b_05004
ESCO.0722.00359;ESCO.0722.00359.0351b_05036
ESCO.0722.00359;ESCO.0722.00359.0379b_05068
ESCO.0722.00359;ESCO.0722.00359.0406b_05100
ESCO.0722.00359;ESCO.0722.00359.0442b_05132
ESCO.0722.00359;ESCO.0722.00359.0475b_05164
ESCO.0722.00359;ESCO.0722.00359.0510b_05196
ESCO.0722.00359;ESCO.0722.00359.0546b_05228
ESCO.0722.00359;ESCO.0722.00359.0578b_05260
ESCO.0722.00359;ESCO.0722.00359.0610b_05292
ESCO.0722.00359;ESCO.0722.00359.0645b_05324
ESCO.0722.00359;ESCO.0722.00359.0680b_05356
ESCO.0722.00359;ESCO.0722.00359.0717b_05388
ESCO.0722.00359;ESCO.0722.00359.0749b_05420
ESCO.0722.00359;ESCO.0722.00359.0785b_05452
ESCO.0722.00359;ESCO.0722.00359.0822b_05484
ESCO.0722.00359;ESCO.0722.00359.0856b_05516
ESCO.0722.00359;ESCO.0722.00359.0893b_05548
ESCO.0722.00359;ESCO.0722.00359.0928b_05580
ESCO.0722.00359;ESCO.0722.00359.0962b_05612
ESCO.0722.00359;ESCO.0722.00359.0995b_05644
ESCO.0722.00359;ESCO.0722.00359.1031b_05676
ESCO.0722.00359;ESCO.0722.00359.1070b_05708
ESCO.0722.00359;ESCO.0722.00359.1105b_05740
ESCO.0722.00359;ESCO.0722.00359.1142b_05772
ESCO.0722.00359;ESCO.0722.00359.1178b_05804
ESCO.0722.00359;ESCO.0722.00359.1215b_05836
ESCO.0722.00359;ESCO.0722.00359.1249b_05868
ESCO.0722.00359;ESCO.0722.00359.1281b_05900
ESCO.0722.00359;ESCO.0722.00359.1315b_05932
ESCO.0722.00375;ESCO.0722.00375.0059i_03886
ESCO.0722.00375;ESCO.0722.00375.0130i_04654
ESCO.0722.00375;ESCO.0722.00375.0287b_04846
ESCO.0722.00375;ESCO.0722.00375.0327b_04878
ESCO.0722.00379;ESCO.0722.00379.0025i_02629
ESCO.0722.00379;ESCO.0722.00379.0063i_04197
ESCO.0722.00379;ESCO.0722.00379.0092i_04645
ESCO.0722.00383;ESCO.0722.00383.0017b_01814
ESCO.0722.00383;ESCO.0722.00383.0072i_04054
ESCO.0722.00383;ESCO.0722.00383.0090i_04310
ESCO.0722.00383;ESCO.0722.00383.0093i_04342
ESCO.0722.00383;ESCO.0722.00383.0258b_04726
ESCO.0722.00035;ESCO.0722.00035.0005i_00953
ESCO.0722.00035;ESCO.0722.00035.0006i_00985
ESCO.0722.00035;ESCO.0722.00035.0006i_01017
ESCO.0722.00035;ESCO.0722.00035.0008i_01433
ESCO.0722.00035;ESCO.0722.00035.0009i_01465
ESCO.0722.00035;ESCO.0722.00035.0014i_02265
ESCO.0722.00035;ESCO.0722.00035.0014i_02329
ESCO.0722.00035;ESCO.0722.00035.0015i_02361
ESCO.0722.00035;ESCO.0722.00035.0015i_02393
ESCO.0722.00035;ESCO.0722.00035.0028i_04473
ESCO.0722.00035;ESCO.0722.00035.0029b_04537
ESCO.0722.00035;ESCO.0722.00035.0061b_04761
ESCO.0722.00035;ESCO.0722.00035.0094b_04793
ESCO.0722.00043;ESCO.0722.00043.0030b_04485
ESCO.0722.00053;ESCO.0722.00053.0013i_02476
ESCO.0722.00053;ESCO.0722.00053.0027i_04204
ESCO.0722.00053;ESCO.0722.00053.0030i_04396
ESCO.0722.00085;ESCO.0722.00085.0107b_04548
ESCO.0722.00129;ESCO.0722.00129.0016i_03167
ESCO.0722.00129;ESCO.0722.00129.0016i_03199
ESCO.0722.00129;ESCO.0722.00129.0040b_04703
ESCO.0722.00129;ESCO.0722.00129.0043b_04735
ESCO.0722.00129;ESCO.0722.00129.0077b_04895
ESCO.0722.00129;ESCO.0722.00129.0181b_05023
ESCO.0722.00140;ESCO.0722.00140.0075b_04553
ESCO.0722.00140;ESCO.0722.00140.0113b_04585
ESCO.0722.00140;ESCO.0722.00140.0151b_04617
ESCO.0722.00142;ESCO.0722.00142.0017b_02785
ESCO.0722.00142;ESCO.0722.00142.0048i_04481
ESCO.0722.00142;ESCO.0722.00142.0058b_04545
ESCO.0722.00142;ESCO.0722.00142.0116b_04673
ESCO.0722.00142;ESCO.0722.00142.0155b_04705
ESCO.0722.00142;ESCO.0722.00142.0194b_04737
ESCO.0722.00142;ESCO.0722.00142.0237b_04769
ESCO.0722.00149;ESCO.0722.00149.0003i_00598
ESCO.0722.00149;ESCO.0722.00149.0031i_04086
ESCO.0722.00149;ESCO.0722.00149.0031i_04118
ESCO.0722.00149;ESCO.0722.00149.0031i_04150
ESCO.0722.00149;ESCO.0722.00149.0031i_04182
ESCO.0722.00149;ESCO.0722.00149.0035i_04406
ESCO.0722.00149;ESCO.0722.00149.0035i_04438
ESCO.0722.00149;ESCO.0722.00149.0037i_04534
ESCO.0722.00149;ESCO.0722.00149.0037i_04566
ESCO.0722.00149;ESCO.0722.00149.0049i_04854
ESCO.0722.00149;ESCO.0722.00149.0150b_05078
ESCO.0722.00149;ESCO.0722.00149.0199b_05110
ESCO.0722.00151;ESCO.0722.00151.0004i_00823
ESCO.0722.00151;ESCO.0722.00151.0015i_03031
ESCO.0722.00151;ESCO.0722.00151.0015i_03063
ESCO.0722.00151;ESCO.0722.00151.0019i_03639
ESCO.0722.00151;ESCO.0722.00151.0024b_03959
ESCO.0722.00151;ESCO.0722.00151.0027i_04087
ESCO.0722.00151;ESCO.0722.00151.0030i_04247
ESCO.0722.00151;ESCO.0722.00151.0198b_05047
ESCO.0722.00151;ESCO.0722.00151.0265b_05111
ESCO.0722.00166;ESCO.0722.00166.0001i_00283
ESCO.0722.00166;ESCO.0722.00166.0001i_00507
ESCO.0722.00166;ESCO.0722.00166.0004i_01339
ESCO.0722.00166;ESCO.0722.00166.0024b_03707
ESCO.0722.00166;ESCO.0722.00166.0025b_03771
ESCO.0722.00166;ESCO.0722.00166.0042b_04379
ESCO.0722.00166;ESCO.0722.00166.0050i_04507
ESCO.0722.00166;ESCO.0722.00166.0068i_04635
ESCO.0722.00166;ESCO.0722.00166.0088b_04667
ESCO.0722.00169;ESCO.0722.00169.0001i_00422
ESCO.0722.00169;ESCO.0722.00169.0018i_03206
ESCO.0722.00169;ESCO.0722.00169.0048b_04230
ESCO.0722.00169;ESCO.0722.00169.0110b_04486
ESCO.0722.00169;ESCO.0722.00169.0139b_04518
ESCO.0722.00169;ESCO.0722.00169.0174b_04550
ESCO.0722.00170;ESCO.0722.00170.0002i_00486
ESCO.0722.00170;ESCO.0722.00170.0003i_00550
ESCO.0722.00170;ESCO.0722.00170.0008i_01478
ESCO.0722.00170;ESCO.0722.00170.0009i_01894
ESCO.0722.00170;ESCO.0722.00170.0025i_03558
ESCO.0722.00170;ESCO.0722.00170.0048i_04614
ESCO.0722.00201;ESCO.0722.00201.0060b_04688
ESCO.0722.00201;ESCO.0722.00201.0194b_04976
ESCO.0722.00201;ESCO.0722.00201.0228b_05008
ESCO.0722.00201;ESCO.0722.00201.0310b_05072
ESCO.0722.00215;ESCO.0722.00215.0019i_02885
ESCO.0722.00215;ESCO.0722.00215.0032i_03717
ESCO.0722.00215;ESCO.0722.00215.0089b_04517
ESCO.0722.00215;ESCO.0722.00215.0160b_04581
ESCO.0722.00230;ESCO.0722.00230.0004i_00403
ESCO.0722.00230;ESCO.0722.00230.0021i_02675
ESCO.0722.00230;ESCO.0722.00230.0046i_04275
ESCO.0722.00230;ESCO.0722.00230.0053i_04531
ESCO.0722.00230;ESCO.0722.00230.0151b_04851
ESCO.0722.00230;ESCO.0722.00230.0182b_04883
ESCO.0722.00230;ESCO.0722.00230.0219b_04915
ESCO.0722.00230;ESCO.0722.00230.0261b_04947
ESCO.0722.00256;ESCO.0722.00256.0007b_01109
ESCO.0722.00256;ESCO.0722.00256.0014i_01973
ESCO.0722.00256;ESCO.0722.00256.0040b_04277
ESCO.0722.00256;ESCO.0722.00256.0053i_04629
ESCO.0722.00256;ESCO.0722.00256.0092b_04917
ESCO.0722.00256;ESCO.0722.00256.0262b_05109
ESCO.0722.00257;ESCO.0722.00257.0016i_02195
ESCO.0722.00257;ESCO.0722.00257.0046i_04147
ESCO.0722.00257;ESCO.0722.00257.0144b_04755
ESCO.0722.00257;ESCO.0722.00257.0217b_04819
ESCO.0722.00258;ESCO.0722.00258.0001i_00029
ESCO.0722.00258;ESCO.0722.00258.0020i_02429
ESCO.0722.00258;ESCO.0722.00258.0020i_02461
ESCO.0722.00258;ESCO.0722.00258.0072b_04765
ESCO.0722.00258;ESCO.0722.00258.0163b_04957
ESCO.0722.00258;ESCO.0722.00258.0226b_05021
ESCO.0722.00258;ESCO.0722.00258.0267b_05053
ESCO.0722.00269;ESCO.0722.00269.0028i_03258
ESCO.0722.00269;ESCO.0722.00269.0050i_04314
ESCO.0722.00269;ESCO.0722.00269.0110b_04794
ESCO.0722.00270;ESCO.0722.00270.0004i_00836
ESCO.0722.00270;ESCO.0722.00270.0017i_02500
ESCO.0722.00270;ESCO.0722.00270.0024i_03172
ESCO.0722.00270;ESCO.0722.00270.0033i_03588
ESCO.0722.00270;ESCO.0722.00270.0056i_04324
ESCO.0722.00270;ESCO.0722.00270.0178b_04708
ESCO.0722.00277;ESCO.0722.00277.0005i_00860
ESCO.0722.00277;ESCO.0722.00277.0033b_03068
ESCO.0722.00277;ESCO.0722.00277.0037i_03292
ESCO.0722.00277;ESCO.0722.00277.0058i_03996
ESCO.0722.00277;ESCO.0722.00277.0169b_04284
ESCO.0722.00297;ESCO.0722.00297.0015i_02607
ESCO.0722.00297;ESCO.0722.00297.0015i_02639
ESCO.0722.00297;ESCO.0722.00297.0018i_02767
ESCO.0722.00297;ESCO.0722.00297.0018i_02799
ESCO.0722.00297;ESCO.0722.00297.0019i_02927
ESCO.0722.00297;ESCO.0722.00297.0020i_03055
ESCO.0722.00297;ESCO.0722.00297.0029i_03727
ESCO.0722.00297;ESCO.0722.00297.0029i_03759
ESCO.0722.00297;ESCO.0722.00297.0034b_03983
ESCO.0722.00297;ESCO.0722.00297.0072i_04943
ESCO.0722.00297;ESCO.0722.00297.0230b_05167
ESCO.0722.00306;ESCO.0722.00306.0048i_04085
ESCO.0722.00306;ESCO.0722.00306.0053i_04245
ESCO.0722.00306;ESCO.0722.00306.0122b_04789
ESCO.0722.00306;ESCO.0722.00306.0261b_04917
ESCO.0722.00308;ESCO.0722.00308.0036i_03945
ESCO.0722.00308;ESCO.0722.00308.0050i_04457
ESCO.0722.00308;ESCO.0722.00308.0087b_04873
ESCO.0722.00308;ESCO.0722.00308.0242b_05161
ESCO.0722.00308;ESCO.0722.00308.0404b_05321
ESCO.0722.00323;ESCO.0722.00323.0036i_03537
ESCO.0722.00323;ESCO.0722.00323.0056i_04305
ESCO.0722.00323;ESCO.0722.00323.0059i_04401
ESCO.0722.00323;ESCO.0722.00323.0095i_04721
ESCO.0722.00323;ESCO.0722.00323.0131b_04817
ESCO.0722.00323;ESCO.0722.00323.0158b_04849
ESCO.0722.00323;ESCO.0722.00323.0218b_04913
ESCO.0722.00331;ESCO.0722.00331.0002i_00136
ESCO.0722.00331;ESCO.0722.00331.0024i_02344
ESCO.0722.00331;ESCO.0722.00331.0029i_02600
ESCO.0722.00331;ESCO.0722.00331.0030i_02696
ESCO.0722.00331;ESCO.0722.00331.0039b_02984
ESCO.0722.00331;ESCO.0722.00331.0081b_04104
ESCO.0722.00331;ESCO.0722.00331.0122b_04200
ESCO.0722.00331;ESCO.0722.00331.0165b_04232
ESCO.0722.00343;ESCO.0722.00343.0100b_04754
ESCO.0722.00343;ESCO.0722.00343.0264b_05042
ESCO.0722.00343;ESCO.0722.00343.0348b_05106
ESCO.0722.00348;ESCO.0722.00348.0209b_04853
ESCO.0722.00348;ESCO.0722.00348.0279b_04917
ESCO.0722.00352;ESCO.0722.00352.0001i_00024
ESCO.0722.00352;ESCO.0722.00352.0018i_02424
ESCO.0722.00352;ESCO.0722.00352.0026i_03000
ESCO.0722.00352;ESCO.0722.00352.0036i_03448
ESCO.0722.00352;ESCO.0722.00352.0037i_03512
ESCO.0722.00352;ESCO.0722.00352.0063i_04344
ESCO.0722.00352;ESCO.0722.00352.0066i_04408
ESCO.0722.00352;ESCO.0722.00352.0069i_04440
ESCO.0722.00352;ESCO.0722.00352.0073i_04504
ESCO.0722.00352;ESCO.0722.00352.0093b_04664
ESCO.0722.00352;ESCO.0722.00352.0193b_04856
ESCO.0722.00357;ESCO.0722.00357.0035i_03276
ESCO.0722.00357;ESCO.0722.00357.0036i_03372
ESCO.0722.00357;ESCO.0722.00357.0065i_04236
ESCO.0722.00359;ESCO.0722.00359.0135b_04781
ESCO.0722.00359;ESCO.0722.00359.0177b_04845
ESCO.0722.00359;ESCO.0722.00359.0231b_04909
ESCO.0722.00359;ESCO.0722.00359.0351b_05037
ESCO.0722.00359;ESCO.0722.00359.0379b_05069
ESCO.0722.00359;ESCO.0722.00359.0407b_05101
ESCO.0722.00359;ESCO.0722.00359.0443b_05133
ESCO.0722.00359;ESCO.0722.00359.0476b_05165
ESCO.0722.00359;ESCO.0722.00359.0512b_05197
ESCO.0722.00359;ESCO.0722.00359.0547b_05229
ESCO.0722.00359;ESCO.0722.00359.0611b_05293
ESCO.0722.00359;ESCO.0722.00359.0646b_05325
ESCO.0722.00359;ESCO.0722.00359.0681b_05357
ESCO.0722.00359;ESCO.0722.00359.0718b_05389
ESCO.0722.00359;ESCO.0722.00359.0750b_05421
ESCO.0722.00359;ESCO.0722.00359.0786b_05453
ESCO.0722.00359;ESCO.0722.00359.0823b_05485
ESCO.0722.00359;ESCO.0722.00359.0894b_05549
ESCO.0722.00359;ESCO.0722.00359.0929b_05581
ESCO.0722.00359;ESCO.0722.00359.0963b_05613
ESCO.0722.00359;ESCO.0722.00359.0996b_05645
ESCO.0722.00359;ESCO.0722.00359.1032b_05677
ESCO.0722.00359;ESCO.0722.00359.1071b_05709
ESCO.0722.00359;ESCO.0722.00359.1106b_05741
ESCO.0722.00359;ESCO.0722.00359.1143b_05773
ESCO.0722.00359;ESCO.0722.00359.1179b_05805
ESCO.0722.00359;ESCO.0722.00359.1250b_05869
ESCO.0722.00359;ESCO.0722.00359.1282b_05901
ESCO.0722.00359;ESCO.0722.00359.1317b_05933
ESCO.0722.00375;ESCO.0722.00375.0130b_04655
ESCO.0722.00375;ESCO.0722.00375.0216b_04783
ESCO.0722.00375;ESCO.0722.00375.0288b_04847
ESCO.0722.00375;ESCO.0722.00375.0399b_04911
ESCO.0722.00379;ESCO.0722.00379.0092b_04646
ESCO.0722.00379;ESCO.0722.00379.0113b_04774
ESCO.0722.00379;ESCO.0722.00379.0221b_04998
ESCO.0722.00379;ESCO.0722.00379.0291b_05062
ESCO.0722.00379;ESCO.0722.00379.0328b_05094
ESCO.0722.00383;ESCO.0722.00383.0008i_00695
ESCO.0722.00383;ESCO.0722.00383.0011i_01175
ESCO.0722.00383;ESCO.0722.00383.0021i_02199
ESCO.0722.00383;ESCO.0722.00383.0072i_04055
ESCO.0722.00383;ESCO.0722.00383.0093i_04343
ESCO.0722.00383;ESCO.0722.00383.0100i_04407
ESCO.0722.00383;ESCO.0722.00383.0175b_04631
ESCO.0722.00383;ESCO.0722.00383.0261b_04727
ESCO.0722.00383;ESCO.0722.00383.0301b_04759
ESCO.0722.00035;ESCO.0722.00035.0005i_00954
ESCO.0722.00035;ESCO.0722.00035.0006i_00986
ESCO.0722.00035;ESCO.0722.00035.0006i_01018
ESCO.0722.00035;ESCO.0722.00035.0008i_01434
ESCO.0722.00035;ESCO.0722.00035.0009i_01466
ESCO.0722.00035;ESCO.0722.00035.0014i_02266
ESCO.0722.00035;ESCO.0722.00035.0014i_02330
ESCO.0722.00035;ESCO.0722.00035.0015i_02362
ESCO.0722.00035;ESCO.0722.00035.0015i_02394
ESCO.0722.00035;ESCO.0722.00035.0028i_04474
ESCO.0722.00035;ESCO.0722.00035.0095b_04794
ESCO.0722.00043;ESCO.0722.00043.0055b_04710
ESCO.0722.00053;ESCO.0722.00053.0013i_02477
ESCO.0722.00053;ESCO.0722.00053.0030i_04397
ESCO.0722.00085;ESCO.0722.00085.0025i_03429
ESCO.0722.00129;ESCO.0722.00129.0004i_00864
ESCO.0722.00129;ESCO.0722.00129.0016i_03136
ESCO.0722.00129;ESCO.0722.00129.0016i_03200
ESCO.0722.00129;ESCO.0722.00129.0020i_03680
ESCO.0722.00129;ESCO.0722.00129.0025i_04128
ESCO.0722.00129;ESCO.0722.00129.0025i_04160
ESCO.0722.00129;ESCO.0722.00129.0041b_04704
ESCO.0722.00129;ESCO.0722.00129.0058b_04832
ESCO.0722.00129;ESCO.0722.00129.0067b_04864
ESCO.0722.00129;ESCO.0722.00129.0119b_04960
ESCO.0722.00129;ESCO.0722.00129.0150b_04992
ESCO.0722.00129;ESCO.0722.00129.0182b_05024
ESCO.0722.00129;ESCO.0722.00129.0224b_05056
ESCO.0722.00140;ESCO.0722.00140.0075b_04554
ESCO.0722.00140;ESCO.0722.00140.0114b_04586
ESCO.0722.00140;ESCO.0722.00140.0152b_04618
ESCO.0722.00142;ESCO.0722.00142.0002i_00290
ESCO.0722.00142;ESCO.0722.00142.0002i_00322
ESCO.0722.00142;ESCO.0722.00142.0048i_04482
ESCO.0722.00142;ESCO.0722.00142.0194b_04738
ESCO.0722.00149;ESCO.0722.00149.0001i_00119
ESCO.0722.00149;ESCO.0722.00149.0031i_04087
ESCO.0722.00149;ESCO.0722.00149.0031i_04119
ESCO.0722.00149;ESCO.0722.00149.0031i_04151
ESCO.0722.00149;ESCO.0722.00149.0031i_04183
ESCO.0722.00149;ESCO.0722.00149.0035i_04407
ESCO.0722.00149;ESCO.0722.00149.0035i_04439
ESCO.0722.00149;ESCO.0722.00149.0037i_04535
ESCO.0722.00149;ESCO.0722.00149.0037i_04567
ESCO.0722.00149;ESCO.0722.00149.0049i_04855
ESCO.0722.00149;ESCO.0722.00149.0071b_04983
ESCO.0722.00149;ESCO.0722.00149.0151b_05079
ESCO.0722.00149;ESCO.0722.00149.0201b_05111
ESCO.0722.00151;ESCO.0722.00151.0004i_00824
ESCO.0722.00151;ESCO.0722.00151.0015i_03032
ESCO.0722.00151;ESCO.0722.00151.0015i_03064
ESCO.0722.00151;ESCO.0722.00151.0030i_04248
ESCO.0722.00151;ESCO.0722.00151.0056i_04760
ESCO.0722.00151;ESCO.0722.00151.0265b_05112
ESCO.0722.00166;ESCO.0722.00166.0001i_00508
ESCO.0722.00166;ESCO.0722.00166.0004i_01340
ESCO.0722.00166;ESCO.0722.00166.0025i_03772
ESCO.0722.00166;ESCO.0722.00166.0043b_04380
ESCO.0722.00166;ESCO.0722.00166.0050i_04508
ESCO.0722.00166;ESCO.0722.00166.0068b_04636
ESCO.0722.00166;ESCO.0722.00166.0089b_04668
ESCO.0722.00169;ESCO.0722.00169.0007i_01479
ESCO.0722.00169;ESCO.0722.00169.0086b_04455
ESCO.0722.00169;ESCO.0722.00169.0175b_04551
ESCO.0722.00170;ESCO.0722.00170.0002i_00487
ESCO.0722.00170;ESCO.0722.00170.0009i_01895
ESCO.0722.00170;ESCO.0722.00170.0019i_02887
ESCO.0722.00170;ESCO.0722.00170.0048i_04615
ESCO.0722.00170;ESCO.0722.00170.0155b_04839
ESCO.0722.00170;ESCO.0722.00170.0195b_04871
ESCO.0722.00201;ESCO.0722.00201.0003i_00497
ESCO.0722.00201;ESCO.0722.00201.0023b_03057
ESCO.0722.00201;ESCO.0722.00201.0063b_04721
ESCO.0722.00201;ESCO.0722.00201.0085b_04817
ESCO.0722.00201;ESCO.0722.00201.0229b_05009
ESCO.0722.00215;ESCO.0722.00215.0012b_02118
ESCO.0722.00215;ESCO.0722.00215.0019i_02886
ESCO.0722.00215;ESCO.0722.00215.0026i_03366
ESCO.0722.00215;ESCO.0722.00215.0032b_03654
ESCO.0722.00215;ESCO.0722.00215.0032i_03686
ESCO.0722.00215;ESCO.0722.00215.0032i_03718
ESCO.0722.00215;ESCO.0722.00215.0090b_04518
ESCO.0722.00215;ESCO.0722.00215.0123b_04550
ESCO.0722.00230;ESCO.0722.00230.0021i_02676
ESCO.0722.00230;ESCO.0722.00230.0046i_04276
ESCO.0722.00230;ESCO.0722.00230.0071i_04692
ESCO.0722.00230;ESCO.0722.00230.0079i_04724
ESCO.0722.00230;ESCO.0722.00230.0089b_04756
ESCO.0722.00230;ESCO.0722.00230.0105b_04788
ESCO.0722.00230;ESCO.0722.00230.0220b_04916
ESCO.0722.00256;ESCO.0722.00256.0014i_01974
ESCO.0722.00256;ESCO.0722.00256.0040i_04278
ESCO.0722.00256;ESCO.0722.00256.0053i_04630
ESCO.0722.00256;ESCO.0722.00256.0092i_04918
ESCO.0722.00257;ESCO.0722.00257.0037b_03796
ESCO.0722.00257;ESCO.0722.00257.0046i_04148
ESCO.0722.00257;ESCO.0722.00257.0219b_04820
ESCO.0722.00257;ESCO.0722.00257.0273b_04852
ESCO.0722.00258;ESCO.0722.00258.0020i_02430
ESCO.0722.00258;ESCO.0722.00258.0020i_02462
ESCO.0722.00258;ESCO.0722.00258.0268b_05054
ESCO.0722.00258;ESCO.0722.00258.0310b_05086
ESCO.0722.00269;ESCO.0722.00269.0069i_04635
ESCO.0722.00269;ESCO.0722.00269.0111b_04795
ESCO.0722.00269;ESCO.0722.00269.0170b_04859
ESCO.0722.00270;ESCO.0722.00270.0004i_00837
ESCO.0722.00270;ESCO.0722.00270.0017i_02501
ESCO.0722.00270;ESCO.0722.00270.0021i_02949
ESCO.0722.00270;ESCO.0722.00270.0024i_03173
ESCO.0722.00270;ESCO.0722.00270.0033i_03589
ESCO.0722.00270;ESCO.0722.00270.0040i_03877
ESCO.0722.00270;ESCO.0722.00270.0051b_04197
ESCO.0722.00270;ESCO.0722.00270.0179b_04709
ESCO.0722.00277;ESCO.0722.00277.0033i_03069
ESCO.0722.00277;ESCO.0722.00277.0058i_03997
ESCO.0722.00277;ESCO.0722.00277.0068i_04125
ESCO.0722.00277;ESCO.0722.00277.0170b_04285
ESCO.0722.00297;ESCO.0722.00297.0003i_00848
ESCO.0722.00297;ESCO.0722.00297.0003b_00912
ESCO.0722.00297;ESCO.0722.00297.0015i_02608
ESCO.0722.00297;ESCO.0722.00297.0018i_02768
ESCO.0722.00297;ESCO.0722.00297.0018i_02800
ESCO.0722.00297;ESCO.0722.00297.0029i_03728
ESCO.0722.00297;ESCO.0722.00297.0029i_03760
ESCO.0722.00297;ESCO.0722.00297.0072i_04944
ESCO.0722.00297;ESCO.0722.00297.0093b_05040
ESCO.0722.00297;ESCO.0722.00297.0180b_05136
ESCO.0722.00297;ESCO.0722.00297.0232b_05168
ESCO.0722.00306;ESCO.0722.00306.0048b_04054
ESCO.0722.00306;ESCO.0722.00306.0048i_04086
ESCO.0722.00306;ESCO.0722.00306.0179b_04854
ESCO.0722.00306;ESCO.0722.00306.0220b_04886
ESCO.0722.00308;ESCO.0722.00308.0012i_02122
ESCO.0722.00308;ESCO.0722.00308.0035i_03882
ESCO.0722.00308;ESCO.0722.00308.0036i_03946
ESCO.0722.00308;ESCO.0722.00308.0036i_03978
ESCO.0722.00308;ESCO.0722.00308.0050i_04458
ESCO.0722.00308;ESCO.0722.00308.0052i_04490
ESCO.0722.00308;ESCO.0722.00308.0054b_04522
ESCO.0722.00308;ESCO.0722.00308.0096b_04906
ESCO.0722.00308;ESCO.0722.00308.0148b_05034
ESCO.0722.00308;ESCO.0722.00308.0243b_05162
ESCO.0722.00308;ESCO.0722.00308.0268b_05194
ESCO.0722.00308;ESCO.0722.00308.0450b_05354
ESCO.0722.00323;ESCO.0722.00323.0015i_02002
ESCO.0722.00323;ESCO.0722.00323.0029i_03090
ESCO.0722.00323;ESCO.0722.00323.0036i_03538
ESCO.0722.00323;ESCO.0722.00323.0056i_04306
ESCO.0722.00323;ESCO.0722.00323.0058i_04370
ESCO.0722.00323;ESCO.0722.00323.0059i_04402
ESCO.0722.00323;ESCO.0722.00323.0076b_04626
ESCO.0722.00323;ESCO.0722.00323.0095i_04722
ESCO.0722.00323;ESCO.0722.00323.0261b_04946
ESCO.0722.00331;ESCO.0722.00331.0024i_02345
ESCO.0722.00331;ESCO.0722.00331.0030i_02697
ESCO.0722.00331;ESCO.0722.00331.0035b_02825
ESCO.0722.00331;ESCO.0722.00331.0039i_02985
ESCO.0722.00331;ESCO.0722.00331.0082b_04105
ESCO.0722.00331;ESCO.0722.00331.0086b_04137
